Brand/Title,Platform,Date ,Campaign,Optimization,Change(s),Optimization Score ,Results/Next step,Date Change(s) was made,Optimization made by,,,,,,,,
,,,,,,,,,,,"Summary

In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have 'PWX_GDT_Control_Evergreen_Video_V3' launched the creative to test.
Confirming we have launched the creative 'Image_Jun24 Image 4_Control', and 'Image_Jun24 Image 3_Control' to test. We have not paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 2' since we are receiving good no of conv from Monday as well today with the cpa of $37.50, so we can test it for 2 more days and pause if there is high cpa in the creatives.
As discussed in the call we have launched the creative """"PWX_GDT_Control_Evergreen_Video_V3"""" in the 2 top-performing adset """"PWX_GDT_Competitors_Evergreen"""" and """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen"""" to test.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'Image - GDT Mar Refresh V3 - Control' due to high CPA and paused the creative 'Image_Dec23 Image 5_Control' due to high cpa in last 2 days. and launched the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 3' to test.
In ad set """"PWX_GDT_Retargeting_Order Page Abandoners_Evergreen"""" we have launched the creative 'PWX_GDT_Control_Evergreen_Video_V2' to test.
In ad set """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen"""" we have launched the creative 'PWX_GDT_Control_Evergreen_Video_V2' to test.
""In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 2' due to high cpa in the last 3 days, and cloned the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 3' and launched since it was the performing creative in the ad set.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 3' due to high cpa in the last 3 days, and launched the creative 'Image_Dec23 Image 5_Control' to test
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy 3' due to high cpa in the last 3 days. And launched the new creative 'Image_Mar24 Image 7_Control' to test.
""In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 2' due to high CPA and launched the creative 'PWX_GDT_Control_Evergreen_Video_V3' to test.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V3' and 'Image_Mar24 Image 7_Control' due to high cpa, 
""In ad set """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high cpa on weekends. And launched the creative 'Image_Dec23 Image 5_Control' to test.
In ad set """"PWX_GDT_Competitors_Evergreen"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V3' due to the amount spent with no conv from the last 17 days.
We also launched the creative 'Image_Dec23 Image 7_Control' to test.
In ad set """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V3' due to the amount spent with no conv from the last 17 days.And launched the creative 'Image_Dec23 Image 7_Control' to test.

""In ad set """"PWX_GDT_Competitors_Evergreen"""" we have paused the creative 'Image_Dec23 Image 7_Control' due to the amount spent with no conv, and launched the creative 'Image_Dec23 Image 5_Control' and 'Image_Dec23 Image 6_Control' to test.

""""In adset """"PWX_GDT_Competitors_Evergreen"""" we have paused the creative 'Image_Dec23 Image 6_Control' due to high CPA, and launched the creative 'PWX_GDT_Control_Evergreen_V8 to test.
""",,"Summary
• We have paused the keywords that have high bids around 4$ to $5, and the CPA of the keywords was also high
We have increased the bid for the keywords:[gardengate] and [garden gate magazine com] to rank on the top of the page.
""We have added new site links to drive more relevant traffic.
We have added a new keyword: garden design magazine to test which as shown a good no of conv in search terms.
We have paused the keywords, which are spent with no conv for the last 30 days.
[plant magazine],""""+buy +garden +gate"""",[subscribe to garden gate magazine],[gardening publications].
We have increased the bid for the keywords: [gardening publications] by $2.28, [gardening mags] by 2.40$,""""garden magazines"""" by 2.50$,
[gardengate] by 2.15$,[the garden gate magazine] by 1.15$,
""",,"Summary

""We have paused the keyword:outdoor garden gates due to high cpa in the last 7 days
We have increased the bid for the keyword Garden Gate magazine by 4.02, and our competitors ranking high at the top of the page to overcome we have increased the bid.
We have added new keywords:renew garden gate magazine and garden gate subscription renewal, to test since we have received a conv in search terms
We have increased the bid for the unknown age by 10% and male by 5 since it has performed well in the last 14 days with good no conv.


""",,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Social(Oct 24),,SEM (Oct 24),,Bing (Oct 24),,
,,,,,,,,,,,"Summary

In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'Image_Dec23 Image 5_Control' due to high CPA in the last 3 days,and relaunched the creative 'PWX_GDT_Control_Evergreen_Video_V2' to test.
and launched the creative 'Image_Jun24 Image 1_Control' to test.
In ad set """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen_Offer Exp Test"""" we have paused the creative 'Image_Sept24 Image 1_1mo' due to high CPA in the last 7 days,
and launched the creative 'Image_Sept24 Image 2_1mo' to test.
In ad set """"PWX_GDT_Retargeting_Order Page Abandoners_Evergreen"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high CPA in the last 3 days,
and launched the creative 'Image_Jun24 Image 4_Control' to test.
""In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to high CPA in last 7 days.
By comparing the last 7 days we have paused the ad set """"PWX_GDT_Competitors_Evergreen_Jun24 due to high CPA and launched the ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Offer Exp Test"""" to test.
""""In ad set """"PWX_GDT_Retargeting_Order Page Abandoners_Evergreen"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2' due to amount spent with no conv from last 3 days.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'PWX_GDT_Control_Evergreen_Video_V2 – Copy' due to high CPA.
We have launched the ad set """"PWX_GDT_Competitors_Evergreen"""" to test.
""""We have paused the ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" due to high CPA in last 3 days with 1 conv.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we ahve paused the creative 'Image_Dec23 Image 5_Control' due to amount spent with no conv from last 3 days.
In ad set """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen_Offer Exp Test"""" we have paused the creative 'Image_Sept24 Image 3_1yr'  due to amount spent with no conv from last 14 days.
""",,"Summary
""We have added new keywords: gardening magazines, gardening magazine, garden gate magazine reviews, and garden magazine, to test, which has shown a good no of conv in search terms these keywords might help to get more traffic and good conv to the campaign.
We have increased the bid for the keywords:[garden gate magazine] by $1, and """"garden gate magazine"""" by $2.40, since these were the performing keywords that stoped giving conv from the last 3 days.
We have paused the keyword: [www gardengatecustomerservice com] due to low search volume.
We have increased the bid for the unknown age, gender, and household income by 5%
""""We have paused the keyword: """"garden gate magazine"""" due to high CPA in the last 14 days with 1 conv, decreased the bid for the keyword [gardening mags] by 1.80$ due to the amount spent with no conv from the last 3 days.
Top performing keyword: [garden gate magazine] increased the high CPA in the last 3 days we have decreased the bid by 0.96$ due to taking control of CPA.
We have paused the Site links, Callouts, Structure snippets, and some images that had high CPA in the last 7 days.

""",,"Summary

""We have added new keywords: garden gate and garden gate store to test which has shown a good no of conv in search terms these keywords might help to get more traffic and good conv to the campaign.
We have paused the keywords: garden gate magazine subscription deals due to low search volume and paused the keyword +garden +gate +magazine due to High CPA in the last 30 days,
Garden Gate magazine website paused due to the amount spent with no conv from the last 30 days,
We have increased the bid for the keywords to rank on the top of the page and get good no conv: garden gate magazine com by 0.70$, the garden gate magazine by 0.64$, gardengate com by 0.80$,
garden gate magazine by $3 and gardengate by 1.50$.


""
""We have paused the keyword:garden gate magazine in exact match and launched in phrase match to test last 14 days we didn't receive any conv so we wanted to test in phrase match with the high bid
We have added a new keyword: gardengatemagazine.com/save which has given good conv in SQR.
We have decreased the bid for the age:50-64 and 35-49 by -5% due to the amount spent with no conv in the last 7 days.
We have decreased the bid for the Male by -10% due to the amount spent with no conv in the last 7 days.


""

""We decreased the bid for the keywords: garden gate magazine by 2$ due to high CPA in alst 7 days,
We have paused the keyword: +garden +gate +magazine due to amount spent with no conv from last 30 days, and paused the keyword 
gardening magazines subscriptions due to high CPA.
We have paused the keywords:garden gate magazine gift subscription, garden gate customer service, due to low search volume.


""",,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Social(NOV 24),,SEM (NOV 24),,Bing (NOV 24),,
,,,,,,,,,,,"""We have pasued the high pacing ad sets """"PWX_GDT_Stacked_Social Engagement_Social Engagement LAL_Evergreen"""".
In ad set """"PWX_GDT_LAL_Social_FB Fans"""" we have paused the creatives 'Image_Nov24 Holiday Sale 2_Control', 'Image_Nov24 Holiday Sale 7_Control', due to amount spent.
In ad set """"PWX_GDT_LAL_Subscriber_Evergreen_Jun24"""" we have paused the creatives 'Image_Nov24 Holiday Sale 2_Control', Image_Nov24 Holiday Sale 3_Control, due to amount spent with no conv.
In ad set :PWX_GDT_LAL_Purchasers_Evergreen: we have paused the creative' Image_Nov24 Holiday Sale 3_Control' due to high CPA,
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'Image_Nov24 Holiday Sale 2_Control' due to high CPA
In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'Image_Nov24 Holiday Sale 2_Control' due to high CPA""
In ad set ""PWX_GDT_Holiday Sale_ASC_Circ Ad Set"" we have paused the creative, 'Image_Nov24 Holiday Sale 27_Control', due to high CPA, and 'Image_Nov24 Holiday Sale 20_Control', Image_Nov24 Holiday Sale 19_Control ', Image_Nov24 Holiday Sale 7_Control, Image_Nov24 Holiday Sale 22_Control, Image_Nov24 Holiday Sale 18_Control, and 'Image_Nov24 Holiday Sale 23_Control, due to amount spent.
""In ad set """"PWX_GDT_LAL_Social_FB Fans"""" we have paused the creative 'Image_Nov24 Holiday Sale 3_Control' due to high CPA,
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen"""" we have paused the creative 'Image_Nov24 Holiday Sale 2_Control', Image_Nov24 Holiday Sale 8_Control' due to amount spent with no conv,
""""In ad set """"PWX_GDT_Holiday Sale_ASC_Circ Ad Set"""" we have paused the creative, 'Image_Nov24 Holiday Sale 21_Control"""", due to high CPA, and paused the creatives 'Image_Nov24 Holiday Sale 24_Control', Image_Nov24 Holiday Sale 23_Control', due to amount spent.
""PWX_GDT_Holiday Sale_ASC_Circ        
""In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'Image_Nov24 Holiday Sale 8_Control' due to amount spent with no conv,
Image_Nov24 Holiday Sale 6_Control, with high CPA, and cloned and relaunched the top performing creatives 'Image_Nov24 Holiday Sale 7_Control – Copy', and 'Image_Nov24 Holiday Sale 3_Control – Copy' to test.
In ad set """"PWX_GDT_LAL_Purchasers_Evergreen_Jun24"""" we have paused the creative 'Image_Nov24 Holiday Sale 8_Control' due to high amont spent.
We have paused the adset """"PWX_GDT_LAL_Social_FB Fans"""" and """"PWX_GDT_LAL_Subscriber_Evergreen_Jun24"""" due to high CPA.

""PWX_GDT_Holiday Sale_ASC_Circ        
""In ad set """"PWX_GDT_Holiday Sale_ASC_Circ Ad Set"""" we have paused the creative 'Image_Nov24 Holiday Sale 17_Control', Image_Nov24 Holiday Sale 14_Control', Image_Nov24 Holiday Sale 5_Control', Image_Nov24 Holiday Sale 10_Control', 'Image_Nov24 Holiday Sale 6_Control, due to amount spent, and paused the creative 'Image_Nov24 Holiday Sale 9_Control', Image_Nov24 Holiday Sale 8_Control', Image_Nov24 Holiday Sale 25_Control', Image_Nov24 Holiday Sale 13_Control',due to high CPA.
And relaunched cloned the creatives which has performed well 'Image_Nov24 Holiday Sale 27_Control – Copy' and 'Image_Nov24 Holiday Sale 21_Control – Copy' to test.""
""In ad set """"PWX_GDT_LAL_Purchasers_Evergreen"""" we have paused the creative 'Image_Nov24 Holiday Sale 5_Control' due to amount spent with no conv,relaunched the top performing creative """"Image_Nov24 Holiday Sale 4_Control – Copy"""", and 'Image_Nov24 Holiday Sale 3_Control – Copy'.
""
We have paused the high pacing creatives, and reduced the budget $300 to 100$ due to high CPA.

""In ad set """"PWX_GDT_LAL_Purchasers_Evergreen"""" we have paused the creative 'Image_Nov24 Holiday Sale 1_Control' due to amount spent with no conv. And relaunched the top performing creative 'Image_Nov24 Holiday Sale 4_Control to test.
In ad set """"PWX_GDT_Retargeting_Order Page Abandoners_Evergreen"""" we have paused the creative 'Image_Nov24 Holiday Sale 5_Control' due to high CPA.
""""In ad set """"Image_Nov24 Holiday Sale 21_Control – Copy"""" due to high CPA. Paused the due to high amount spent """"Image_Nov24 Holiday Sale 6_Control"""", and """"Image_Nov24 Holiday Sale 12_Control.
And relaunched the top performing creatives.
""""We have paused the ad """"PWX_GDT_LAL_Purchasers_Evergreen""""  due to amount CPA with 1 conv.
In ad set """"PWX_GDT_LAL_Subscriber_Evergreen"""" we have paused the creative 'Image_Nov24 Holiday Sale 7_Control' due to high CPA.
and launched the creative 'Image_Nov24 Holiday Sale 6_Control' to test.

""In the ad set """"PWX_GDT_Retargeting_Order Page Abandoners_Evergreen,"""" we have paused the creative Image_Nov24 Holiday Sale 8_Control due to its high CPA.
and launched the creative 'Image_Nov24 Holiday Sale 6_Control' to test.
In ad set """"PWX_GDT_Competitors_Evergreen_Jun24"""" we have paused the creative 'Image_Nov24 Holiday Sale 1_Control', 'Image_Nov24 Holiday Sale 3_Control', and 'Image_Nov24 Holiday Sale 7_Control', due to high CPA in the last 3 days,
We have launched the top performing ad set """"PWX_GDT_LAL_Purchasers_Evergreen"""" with top performed creatives 'Image_Nov24 Holiday Sale 4_Control', and 'Image_Nov24 Holiday Sale 7_Control' to test.
""
""""In the ad set """"PWX_GDT_Holiday Sale_ASC_Circ Ad Set"""" we have paused the creative 'Image_Nov24 Holiday Sale 27_Control - Copy' due to high CPA, and 'Image_Nov24 Holiday Sale 21_Control'.
And we have launched the top performed creative 'Image_Nov24 Holiday Sale 21_Control – Copy', and 'Image_Nov24 Holiday Sale 12_Control - Copy – Copy' to test.""
""In the ad set """"PWX_GDT_Holiday Sale_ASC_Circ Ad Set"""" we have paused the creative 'Image_Nov24 Holiday Sale 10_Control' due to the amount spent with no conv,
and 'Image_Nov24 Holiday Sale 12_Control - Copy 2' due to the amount spent.
We have launched the creative 'Image_Nov24 Holiday Sale 7_Control', 'Image_Nov24 Holiday Sale 4_Control', Image_Nov24 Holiday Sale 3_Control' to test.""",,"""We have increased the bid for the keyword:""""gardening magazine"""" by 2.04$ to rank on top of the page,
We have added new keyword: country gardens magazine, and garden gate subscription since this was the performing keywords and gave good conv in SQR.
We have decreased the bid for the unknown age and household income by 5% due to amount spent with no conv, and increased thebid for the femlae by 10%.
""We have paused the keyword: """"gardening magazine"""" due to high CPA in last 3 days.
We have paused the ad group due to high CPA.
We have added the new headlines: Flash Sale - Limited Time Only.
""",,"""We have reduced the bid for the high pacing keywords: gardening magazines subscriptions by 0.80$
making garden gate by 1.15$.
We have increased the bid for the keyword:garden gate magazineby $3 since this was the performing keyword given good no conv.
""""The campaign is performing well to get still more conv, to rank on the top of the page we have increased the bids for the keywords.
[garden gate magazine] by 1.50$, 
[garden gate magazine subscription] by $3,
""""+garden +gate +subscription"""" by $0.80,
and paused the keyword due to low search volume [the garden magazine].
""",,
